C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_51_866.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_51_866.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_51_866.jpg,0,0,0,3.111949E-07
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_51_973.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_51_973.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_51_973.jpg,0,0,0,1.380879E-06
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_52_079.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_52_079.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_52_079.jpg,0,0,0,1.310298E-06
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_52_191.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_52_191.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_52_191.jpg,0,0,0,1.414758E-06
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_52_307.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_52_307.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_52_307.jpg,0,0,0,1.159188E-06
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_52_424.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_52_424.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_52_424.jpg,0,0,0,1.713059E-06
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_52_543.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_52_543.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_52_543.jpg,0,0,0,1.222462E-06
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_52_695.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_52_695.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_52_695.jpg,0,0.3657657,0,0.4744081
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_52_844.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_52_844.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_52_844.jpg,0,0.8065587,0,1.577979
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_52_932.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_52_932.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_52_932.jpg,0,1,0,3.010095
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_53_051.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_53_051.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_53_051.jpg,0,1,0,4.420121
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_53_173.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_53_173.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_53_173.jpg,-0.3,1,0,5.796762
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_53_289.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_53_289.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_53_289.jpg,-0.3663621,1,0,7.148252
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_53_409.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_53_409.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_53_409.jpg,-0.009303618,1,0,8.501658
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_53_522.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_53_522.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_53_522.jpg,0,1,0,9.622017
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_53_617.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_53_617.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_53_617.jpg,0,1,0,10.73298
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_53_703.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_53_703.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_53_703.jpg,-0.2,1,0,11.69999
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_53_838.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_53_838.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_53_838.jpg,-0.2207103,1,0,13.00148
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_53_944.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_53_944.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_53_944.jpg,-0.1524226,1,0,13.97425
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_54_028.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_54_028.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_54_028.jpg,-0.4524226,1,0,15.18383
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_54_144.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_54_144.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_54_144.jpg,-0.5332305,1,0,16.05563
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_54_279.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_54_279.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_54_279.jpg,-0.1324939,1,0,17.66917
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_54_412.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_54_412.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_54_412.jpg,-0.4824939,1,0,18.91759
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_54_480.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_54_480.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_54_480.jpg,-0.6324939,1,0,19.56825
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_54_614.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_54_614.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_54_614.jpg,-0.72211,1,0,20.66747
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_54_727.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_54_727.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_54_727.jpg,-0.3819064,1,0,21.91594
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_54_827.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_54_827.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_54_827.jpg,-0.08135316,1,0,22.94924
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_54_923.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_54_923.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_54_923.jpg,0,1,0,23.70668
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_54_999.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_54_999.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_54_999.jpg,0,1,0,24.47014
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_55_102.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_55_102.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_55_102.jpg,0,1,0,25.42325
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_55_212.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_55_212.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_55_212.jpg,0.15,1,0,26.55189
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_55_313.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_55_313.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_55_313.jpg,0.4,1,0,27.39346
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_55_426.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_55_426.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_55_426.jpg,0.4628442,1,0,28.32944
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_55_529.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_55_529.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_55_529.jpg,0.1540926,1,0,29.26093
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_55_657.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_55_657.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_55_657.jpg,-0.15,1,0,30.17624
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_55_738.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_55_738.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_55_738.jpg,-0.35,1,0,30.15579
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_55_855.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_55_855.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_55_855.jpg,-0.106002,1,0,30.19164
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_55_974.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_55_974.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_55_974.jpg,-0.15,1,0,30.18777
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_56_085.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_56_085.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_56_085.jpg,-0.45,1,0,30.15548
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_56_188.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_56_188.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_56_188.jpg,-0.2058525,1,0,30.19081
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_56_266.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_56_266.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_56_266.jpg,0,1,0,30.18615
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_56_353.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_56_353.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_56_353.jpg,-0.1,1,0,30.19055
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_56_429.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_56_429.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_56_429.jpg,-0.3,1,0,30.17458
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_56_499.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_56_499.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_56_499.jpg,-0.1530063,1,0,30.19012
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_56_590.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_56_590.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_56_590.jpg,0,1,0,30.18989
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_56_685.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_56_685.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_56_685.jpg,0,1,0,30.19023
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_56_790.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_56_790.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_56_790.jpg,0,1,0,30.19027
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_56_896.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_56_896.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_56_896.jpg,0,1,0,30.19028
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_56_991.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_56_991.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_56_991.jpg,0,1,0,30.19029
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_57_096.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_57_096.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_57_096.jpg,-0.25,1,0,30.17478
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_57_199.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_57_199.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_57_199.jpg,-0.3079737,1,0,30.18137
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_57_298.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_57_298.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_57_298.jpg,-0.01190761,1,0,30.18702
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_57_401.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_57_401.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_57_401.jpg,0,1,0,30.18991
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_57_511.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_57_511.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_57_511.jpg,-0.3,1,0,30.17252
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_57_627.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_57_627.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_57_627.jpg,0,1,0,30.18962
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_57_737.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_57_737.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_57_737.jpg,0,1,0,30.19019
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_57_853.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_57_853.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_57_853.jpg,0,1,0,30.1905
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_57_970.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_57_970.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_57_970.jpg,0,1,0,30.19031
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_58_090.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_58_090.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_58_090.jpg,-0.3,1,0,30.169
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_58_210.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_58_210.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_58_210.jpg,0,1,0,30.18945
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_58_346.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_58_346.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_58_346.jpg,0,1,0,30.19022
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_58_424.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_58_424.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_58_424.jpg,-0.15,1,0,30.18546
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_58_505.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_58_505.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_58_505.jpg,-0.35,1,0,30.16478
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_58_586.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_58_586.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_58_586.jpg,-0.2424219,1,0,30.1861
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_58_660.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_58_660.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_58_660.jpg,-0.006728098,1,0,30.18906
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_58_739.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_58_739.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_58_739.jpg,0,1,0,30.19028
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_58_808.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_58_808.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_58_808.jpg,-0.2,1,0,30.18259
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_58_917.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_58_917.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_58_917.jpg,-0.45,1,0,30.1536
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_59_059.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_59_059.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_59_059.jpg,-0.1140206,1,0,30.19184
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_59_136.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_59_136.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_59_136.jpg,0,1,0,30.18893
C:\Users\Admin\Desktop\isy503\IMG\center_2022_11_30_21_07_59_214.jpg,C:\Users\Admin\Desktop\isy503\IMG\left_2022_11_30_21_07_59_214.jpg,C:\Users\Admin\Desktop\isy503\IMG\right_2022_11_30_21_07_59_214.jpg,0,1,0,30.19011
